VIDEO,TIME_START,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125
11_final,0.0,9.391380864954044,8.992014713999549,1.261348074955079,-1.6753756575011303,0.08032304600176765,-0.7473696616878166,2.395789973471295,2.8037441612375122,-2.5454641308945996,3.0566787190912743,-1.0708224903067396,-1.6961973165875979,-1.1813786751066873,2.5042040016187346,0.29825332713075225,-1.2150817211049254,2.991812017679537,-0.3803484856786177,-0.8206662269536016,-0.6407878087879127,0.9329797807594684,-2.189905143493919,0.3133875943652621,-1.7815668715052981,0.31367401712420273,2.1065635717664084,2.105562109878498,0.050357118328692496,1.2955590339071728,0.727111586596595,2.199445775504773,0.5514511147053568,-1.564996333284358,-0.0433090091256316,1.6961166208525287,-0.9259726302409843,-1.0443631904457131,-0.37015835693593485,1.1513515813243111,-0.6299519233598273,-0.42676818208217154,0.4458051119380672,-0.23762136201485262,-0.16656903595785794,0.966404150425844,-0.16442571663258604,-0.5393205811189898,0.8681779422203305,-0.15423693277305342,-0.44402618469019783,0.4142311143032025,0.04517596448361966,0.8834734933790502,-0.14075619926670146,-0.9820542978219418,-0.6478673284731267,0.5454749145249925,0.1976484695306232,1.0997563764458624,-0.21716465844865107,0.2211155311819509,-0.5677659952925715,-0.14534403212296199,0.17918970209435284,-0.10398030017126572,-0.16311629353102933,-0.15333382094221243,-0.8483525183899443,0.2095018322610669,-0.7595171573465765,0.050002325422574545,0.690664287842067,0.4765753139314146,0.40775507693366,-0.20722173656145726,0.26697924495394615,0.0787162745594623,0.17659528066283253,0.33647907641014807,-0.2063056554166401,-0.5735442150442258,-0.30794713345964286,0.3001889420833449,0.6477192669663716,0.6437892117775705,0.23544236453222042,0.3840235627518225,-0.4460656771369559,-0.04359403681937618,0.8543446968756161,0.00920414950916379,-0.5019767465127065,-0.32717002747628776,-0.011769353162949414,-0.44247078494183506,-0.10840070575560809,0.6007259625757342,-0.09355474440420056,-0.6373246260635462,0.0026256513939039716,0.6156558069938868,0.6699780594310676,0.12433875271507819,-0.2758344778194476,-0.22717471226970154,-0.12086875615148103,-0.23015183955091853,-0.6313250635501351,0.13401117439657,0.4496096253475875,-0.2192525055015273,-0.1208660905462226,0.02875962472409843,0.038724971447597956,-0.12397694467098386,-0.257326427849719,-0.08065831505543022,0.007697460921343879,-0.6514366481627927,0.012703386735357744,-0.4186768216747896,-0.1137902254144077,0.25065261222196533,0.5131742821587435,-0.22742894188376817
11_final,0.5,4.76001772855745,9.941737038564302,4.211555622169832,1.9463666665571746,1.062513545512374,-0.9959465157548173,3.2811689672752467,-1.5376763287190547,-1.4221429692050183,3.6479508368909523,1.0174438857795538,-1.0384903682517204,-2.261110977106754,1.1647876093287721,0.5099448737599639,5.22427253500388,0.4353135482201112,-0.18475726011804233,-2.3213650203363674,-3.8764880928887036,-0.6996501425090853,-1.914390471766934,-0.8191802865823649,-1.9742747935009761,0.29642920939895556,0.7804463375607318,1.926480807662173,-1.227953782007793,2.5866683213273114,2.551925399168003,-1.0357077792948832,-0.46683513573900326,0.6985082364963078,-1.142161259365937,0.8097368797057487,0.8980575252383818,-1.8639700810933757,1.5074694757722908,-1.0840862070112325,0.5765412969548758,0.39371492991696433,-0.7612024551011569,1.9158431790905852,-1.2854637475628932,-0.3151540178045427,1.350533699997383,0.615783774568061,-2.2424501289491987,-1.0790451434968178,-0.7366427252664449,-1.1565404951719207,0.7085743409689469,-2.415193984503353,-0.41199977247635655,1.5863142628936944,-1.1023150686519223,-1.8545408251373072,0.17022921667933646,-1.838937541686097,1.034671343283478,-1.0470203755975498,-0.9278898173617991,0.8115213402575776,0.6584656305158899,0.7749335078635842,-0.33704028280299225,1.6323729173666344,0.28123688471125075,0.3221972135053013,1.2126802963559782,0.19344419956046965,-0.016537893246385438,-0.25019473318088437,-0.5992036794754451,-1.095456945081335,0.12642706682181315,-0.8625474325358959,0.2979505380601095,1.632938769160513,0.9383821460991483,-0.48527264181814406,-1.094699897324081,0.23420728970683297,-0.45569192269057335,-1.619537623842822,-1.1300106614751793,0.24460183532294336,-0.7323118398379151,-0.047806578600912614,-0.47169916766960585,0.39832323697646765,0.5035593118046289,0.5831285863484124,0.32683895179899203,0.5231804484675264,-0.22586331048901986,0.18355263533888888,0.4196549193849137,0.8079137288862536,-0.8428155588459184,-0.39646674125951953,-0.9961533693527652,-1.0209574060109836,-0.22728564197251946,0.35975686654383865,-0.8947240729651338,-0.6434331338834599,-0.7270976433627693,-0.6786550057132257,-1.017185008945237,0.6481319231829695,-0.7541649425998606,-0.5593527042674797,-0.5292038639431205,-0.034475954332720604,0.6186902196446811,-0.6207523959848301,0.347839147766898,-0.3872432732827543,-0.23047378288521486,-0.19016094069616604,-0.1568573640497814,-0.4358562315418367,0.43950253795400984,-0.9303429420761388
11_final,1.0,5.24548258495226,12.042530983777507,3.6776254752561197,2.054622242066577,0.985647838440711,-0.3403987456884936,2.8387550036541414,-0.3902241873164879,-2.167318731968817,4.187120194823705,1.0925034407677892,-0.6577000023778696,-1.8957758079368374,0.9528433957826472,0.5755122656699307,3.349652623670047,0.7058381555158986,-0.3538958294824855,-2.707159618403129,-2.5380007798869126,-0.7225458266115795,-1.127881288387523,-0.05555051163262818,-1.9869762375555353,0.6172466897926415,0.8717940249928278,3.114340633853562,0.016311511544028323,2.6499812190679606,1.0665261582539185,1.1919029807686963,0.3879497891830703,-0.6546250523045165,-0.8207968562472687,1.7582686729891261,0.7866974793272269,-0.7674065931817388,-0.939780680238967,-1.3535047399892346,0.6890530341676975,-0.1519382274754033,0.5766020592094936,1.6898288203393053,-0.7761640109710737,0.42866002477700094,0.7016375126700525,0.9399626332268054,-0.4511732021563143,-0.5673525219981699,-0.6466048365695638,-1.2304097345248222,0.20177548449065566,-0.677724120185471,-0.6927833718523205,2.495624811898022,-0.30326334416674583,-1.1068610613803502,-1.557177975062734,-1.7416474363002306,1.4782853508658802,-0.6938896097387938,-1.062528020686224,0.7567918308215533,-0.30649729384560637,0.6089679838862496,0.3968195846127179,1.3458061224481161,0.012178390351320456,0.5023879163719908,0.4125885452315865,1.232028509839634,0.17545436381489798,-0.026349670176751293,-0.7917943271576517,-0.6986305284887591,-0.10221075830111993,-0.39805936994123126,-0.385343306755889,1.0765058905658094,0.12364371106547845,-0.9134832813351328,-0.5431532236229215,-0.058310005503216855,-0.08168430731146534,-0.017407471967924387,0.4451683318473014,0.10900252990890533,-0.2569442670921246,-0.2391876056041981,0.0787184671620402,0.5732210812324735,0.24189152383784057,-0.5262357249549394,0.28831476600257266,-0.29082190015863446,0.2642388397154952,0.2559042590277742,0.7037616116900203,-0.06097468502623016,-0.5404906656863944,-0.061870134499272145,-0.9321921125913656,-0.9994371052125282,0.10637955305395491,0.6127383688215744,-0.3872240763041275,-0.5763843891840874,-0.28317843126332054,-0.0198279199301446,-0.2558766994659578,-0.12060557982764575,-1.1199255599619804,0.15666899582835314,-0.21211441951172644,-0.3885693066571591,0.017504094005286852,-0.5645985359349437,0.3744614264035674,-0.3604981903753244,-0.25769337646392443,-0.3341572101224207,0.053604417302255625,0.18208834231084092,0.14953141536161016,-0.6969058683319628
11_final,1.5,7.691669802760629,5.680066562387668,-2.5303621477341323,-1.7102482739876383,-1.0095517332616644,-2.0163184691152782,2.623048152770421,2.1758068138389426,-1.907303029230988,2.3090142034054844,-0.5677312095621327,-1.7201923073563692,-0.09964887609048954,1.4584070588056892,1.3309455602765834,3.9464083877307012,2.15470170522707,-0.710744789698664,-0.5527447878582564,-0.18543535852359455,0.5679555898971516,-2.2955849237597823,0.9180975978675998,-0.938280572292202,1.608706066544092,2.8936372902939826,-1.521098073830896,-1.93488589032295,0.19980060437327657,2.0251234672082465,1.082581297378562,-1.6855489374557169,0.4573463628248777,-3.0577184083374407,-1.5020204441397826,-1.7836059302188785,-2.123070487644934,1.0221074435406527,2.7800960164550252,1.2278900376150226,-0.5120092485780644,-1.6539338218811448,0.170778088771259,-0.9684134364448235,0.4380606390823478,-2.6184398722956073,-0.038587928200528476,-0.5223309825045159,-0.6548189848869042,1.6265192267072655,1.4891072132060168,-0.14495562116958455,0.12417534126705917,0.11425051774703898,0.33986693965322173,1.1135917461074962,0.03738521614339882,0.6781735588655151,1.0673191447732742,-1.3697703591422137,0.5819509679126804,1.1018124745107627,-0.19658328341467796,-0.11684030350200131,-0.23843373427534584,-0.5081258155287431,-0.15763979002488893,-1.1759622472895734,0.25419113259411996,0.20790354425361313,-1.0661012885646584,0.5811505458512017,1.3286072228574417,-0.16099363869022562,0.7113054761981059,-0.8125630509546091,0.21450054463442797,0.22902420423735806,0.17286575853967273,1.0492320039673686,0.7295665467996845,-0.9895780660359603,-0.27868087685891224,0.3974625699812686,0.055199933148807334,0.37916682610731944,0.9853318787661156,0.9095957711596703,0.012021519635042721,-0.6970049644002804,0.9721586105603841,-0.18675993024995147,-0.2093094778315811,-0.30883883271148593,-0.0034835084960262996,0.45993642057907796,0.7120649347509197,0.3011476208491767,-0.057756375889700395,0.36918866025493396,0.04215068976738123,0.5465519084163595,-0.21066861575184792,0.245371407973195,0.43399291346324675,0.06887395394815521,-0.6035909080407625,0.15566040648696455,-0.24564258954025564,-0.03700035379537625,0.5865264413230162,-0.10689463727160109,-0.7499837579545178,-0.8923499438276941,0.6392038705561425,0.4233852521409015,0.18162688793111872,0.20407737909749918,-0.09728607951103757,-0.46435806135061997,-0.6490951569355903,-0.3017021049591533,-0.3264088643038508,-0.09725659293078304,-0.17514027257416398
11_final,2.0,6.873222981271413,9.277129541407174,2.2748204962006384,0.5926794664695576,-0.37432877960378835,-1.4170715966984384,1.7089992985899989,1.1276642634149885,-2.3454150610222637,3.7395147926195653,0.6708328281570577,-1.9959396650348564,-0.8396335219113092,2.3000337013263485,1.478987437072735,2.0011050304377656,2.07030989854076,-1.5474293946086917,-3.69013012880618,-2.9684007327309954,0.8056603433785532,-2.170115790334977,-0.9908224575129738,-1.3820761629560592,0.4519393009479145,-0.18111453748852024,2.396626281636695,-0.12012051530853218,2.3586238492149287,1.3647779082642977,0.9344325231653663,1.5673430576181426,-2.233424625517404,-0.5126711129806318,0.43235455562103997,1.5976061423326042,-0.6428313745234635,-0.5462635241230532,-0.5015215795868757,-0.8656669766345901,-1.366584071309527,-0.6059876977137141,-1.4083512737769137,0.9820933934958178,2.23533695184613,-0.30887942867009394,-0.5371808064150312,0.9686828467607792,-0.33633673213519644,0.4445116157939928,1.233662986373742,0.6740726854794219,1.2868433105745882,-1.9891256753893782,1.0482332004353725,0.5613467442060587,-0.41391762397628973,-0.5551462222634005,-1.007995487364119,-0.09870719060819169,0.18847724023319834,-0.23462698039575713,-0.5002460301555283,0.21487721723901304,0.46090167517768243,0.6075623338729839,0.5054051633680718,-0.11098669914833398,0.28844619579941777,0.21219041738619673,0.2526829083913719,0.7005809908913041,-0.6950270395330218,0.1935440571459403,-0.11680201964390063,-0.629900025235641,-0.07891514937904086,-0.44871371274075555,0.21495343256314015,0.42004145345523003,-1.0060765619299983,-1.4307173370866613,0.1398499440577573,0.9625326310055009,0.48832009632037066,1.3491602566315417,0.4149212946540743,0.1288455106110019,-0.47335097402499204,-0.010980871731458175,0.2520742361093792,-0.49400213592420666,0.0002850933531722277,0.35012867757593147,-0.9311590612403801,-0.18525235935371173,-0.04588394515368083,0.13515417217104764,-1.04862223313763,0.3508966941147097,0.4313544806539553,0.2376782269269102,-0.5026546170509264,0.2599718895072922,0.1802657854281337,0.3954518049888861,-0.845292150379494,-0.0489015347264431,0.03529481667590864,-0.0008523940927773199,0.772027907652259,-0.7790111188389409,-0.41916796036902515,0.010587635611314733,-0.12789304407385815,-0.5207427323097469,0.19956951267881567,0.2137478399600285,-0.14450702101481439,-0.5160896083758857,-0.07746486639305528,0.4286660054585988,-0.0892242275962069,-0.24294120833934893,-0.04001245189205779
11_final,2.5,7.9932674791784954,8.221983325566722,3.372577209879397,-0.3138918899244773,-0.9595602373272601,-1.4123222781341231,0.09297034372732382,1.7431171378369001,-2.306172455957456,2.9283191496551675,-0.07171626468464021,-3.2732642404417156,0.3351211730425798,3.1623289292679253,1.6523875040773237,0.3846804445327048,1.4160845315833024,-1.3529906884262035,-2.3556267913134734,-4.013035660993296,1.3367883884032192,-3.2985282073568785,-2.219862663563251,-1.1222540197494681,0.12669562932150602,-0.2678656249860887,1.5784977657523442,0.34953428479587406,1.6030257950487652,1.6923117518255006,-0.0068323306613082835,0.29477368139256477,-1.685982032601502,-0.15399272840746844,-0.18585069254024567,2.4309260529682364,0.08993249097469236,1.0215691425223186,-0.8368191445565293,-2.450942935621351,-1.1609144366699815,-1.8472206112374034,-1.440750540300949,1.6458562576513966,0.9380115289507718,0.7128156152692008,-0.3235100203893819,-0.3667353627478287,0.07413231425012157,0.8312226275148362,0.2963178641668573,0.10820161976945439,-0.22892541119106655,-0.7300691292122048,-1.3876844504263097,-0.8725985899756292,-0.5808139950071306,0.9271522637001162,-0.21811211432389596,-1.2928701081986744,0.8459303715822546,0.24774036274435265,-0.0171896866683916,0.016265024584479038,0.2955934833944664,-0.09386692797568408,0.3228272551633455,-0.1753232251747534,0.4312875379525448,-0.577105917960829,-0.02516291874298482,0.5249534699808381,0.071737226751154,0.6557229029864899,0.43435110601180604,0.35930118501786495,0.4604055755403237,-0.041168677645175955,0.1668222124476847,0.5020973582500141,-0.3311117938908579,-0.6197275659816399,0.16646182110479057,0.46462151875828295,0.05567679431282224,0.4386854260041901,0.05779920102923759,-0.30761072545753154,0.4783010628414422,0.5691033246884104,0.27469591907902274,-0.15579086411815418,0.8043110964950835,0.4746519454949971,0.34166099132282235,-0.21234980331514186,-0.014570104442889698,-0.800096623367051,-0.37754762558503524,-0.43497146846325563,-0.37584395363335155,0.8346884037149797,-0.17829337740206502,-0.5103492022899405,0.09874724031358872,-0.11631181796751272,0.06143477985683565,-0.21373128046560003,-0.4383537459130115,-0.17097960806555362,-0.10597804502210806,-0.3339725668496848,-0.4679101115736586,0.14817682146062366,0.09226565894915811,-0.17079413281221728,0.054395751764986885,0.34727714434227125,-0.68101330941783,0.2069980021322385,-0.11140251524357642,-0.5916938086255994,-0.06717594372769567,0.2344698666983808,-0.02770142591103869
11_final,3.0,7.4728731298902265,8.03859898709227,0.9597648487270353,-1.2950128506090361,-1.1284119245264181,-3.1929788816904865,-0.10122780511751422,1.6096088973717875,-3.421866228710059,2.42524458168024,-0.6306832139793863,-2.8219966008185615,1.0423439562161716,3.1895086389764145,1.5469351299229457,1.1024196902872123,1.1720893363962706,-2.021858530966075,-1.9873399890526446,-2.732328204912286,0.546413343365396,-3.6001777986707344,-1.7674233778515298,-1.1559384749888217,0.8000697924172058,-0.8084956723059167,0.6106407266243693,-0.31240994217484785,1.116452762487599,1.1860463798357286,-0.3035468559771652,-0.5417388196017248,-2.1080282563135695,0.0934743151493648,-0.2293346311387555,1.295112103717592,1.0013786775131437,0.82797995382324,0.3292211563401463,-1.8582600180434485,-1.5900567474179157,-1.311118796168713,-1.2068055354263987,1.2245558115545732,0.6372501596602587,-0.42396625189701487,-0.41477326060569647,-0.27654073243787036,-0.07787289123655905,0.8718929438151617,-0.21766339943505514,0.6815945759012602,-0.1906040342673684,0.2940559555972757,-0.7406565343050857,-0.8099997604746666,0.18926010226196094,0.5358882262175768,-0.4453379932346675,-0.9955231147662406,0.36472944095092585,1.017709606638256,-0.34946666166169954,-0.11236925698558314,0.045837363884949134,-0.6128148729812594,0.033696142297731324,0.22570522428473888,0.24072069635138538,-0.4400119663153932,-0.068819878175156,0.12093633001905987,-0.21380299392536545,0.5691659289862048,0.11118877773468983,-0.28777488372770493,0.12853847693074502,-0.19528451470402663,-0.2553328866933631,0.4583996414927824,-0.604745847656363,-0.1029649382977494,-0.4765036653741834,0.4011817486645377,0.05029566782941369,0.5322516107886698,-0.0023686216415020646,-0.04927722375736132,0.6727457280013465,0.06547035714332554,-0.1899297935108849,0.139710806952332,0.25043654420875583,0.3417775576507419,0.07070084688855441,-0.25170459631963804,-0.18420402395750246,-0.0859809747122321,-0.31940140832194963,-0.3189767368898278,-0.19728175217607127,0.8662852424065757,-0.185807618206849,-0.3648804265535823,-0.25223324051888213,0.5332048102879887,0.2527627470906646,-0.3336544527429718,-0.22348201156096856,-0.2306284586721703,-0.09092718761126717,-0.3189215648578305,-0.24775246594726008,0.002972444613693684,-0.10686347532358156,0.122004227752731,0.5582405769008426,-0.46685881048243,-0.07790794270986404,-0.24056907889972573,0.10099619076506325,-0.12358954612518516,-0.20282894017349862,-0.09076383050301784,0.2368777181382042
11_final,3.5,9.094816035733386,9.88421570002932,2.1148072197773327,-1.3443535410291156,0.5005331750895738,0.2269229177717509,2.188738976035258,1.9418161167653794,-2.302185777333636,2.9033520244247115,-0.39213558729104464,-0.7830399977061785,-1.2973062446474846,2.380752239517219,0.24230977518980995,-0.9767510718993165,2.731309821487789,0.2845329721441317,-0.9202808316723904,-2.3815456368436783,0.15565425288483012,-2.335669921380452,-0.24829512026436718,-2.398052300590334,0.2718870245448225,0.9462426268182854,2.265918536288007,-0.5249067684867322,1.420325069197174,0.9407464805513804,2.448322217132528,0.6025206485920631,-0.6064681976326656,0.257960541947518,0.662680657279763,0.29227013624282105,-1.2786871030124907,0.02807810951415292,-0.42360060104068564,-1.2753900539681378,-1.204566477494742,1.0311340282784256,-0.4199624987488291,0.19093018544431306,0.07225115489631073,1.247749984026826,-0.24064758040422635,-0.28957045412864546,0.0661870310873329,-0.8411443801226466,-0.03734737951016275,0.625446813896801,0.6754577625029847,0.41439364078341545,-0.5454147138192452,-0.8006583165945108,-0.1532992939139197,-0.40972595612888185,-0.25842860187937033,-0.0036932598120867632,-0.49979773665431537,-0.9939425313655692,0.10666551447819406,0.8629450233218338,-0.1635470492115857,0.09852332726471752,-0.7644002348384169,-0.09810672109976673,0.0682845166926601,-0.25149089405406916,0.59888878960003,-0.559417406124808,0.08920129252314683,0.21232016374889007,-0.4812104695021559,0.5026368582596856,0.47663490671862896,0.22244568528291997,0.5769258354557356,-0.5930279133564162,-0.023450835005448867,-0.045044426156939765,-0.2965971831124988,0.1370227590383571,0.5429209449054396,-0.5426099018959394,0.4850463645723392,-0.7789003502309879,0.050661719485923046,0.7545354640320425,-0.08344031390059875,0.277310993570992,-0.2337264183910333,-0.43826427635889076,-0.18335222869638956,-0.5107094561410814,0.40350566275205,-0.3288032653180226,0.08303016585132339,-0.004305882061314603,-0.05568896288825337,0.21959960934465894,0.4564341519354139,-0.2597850158772904,-0.31313816949828344,-0.2790106559188013,0.22340754077530744,-0.4724040612934792,0.3154379859916559,0.225576767758092,-0.35001085419780986,0.26528153578375857,-0.014246088736608375,-0.2745867230882917,-0.48983381893755645,0.13078124697567675,-0.38283588874272934,0.012596833376581795,0.17426244325222254,-0.26850936134492887,0.3504842932830997,-0.1270230536899647,-0.4136333704086145,0.37213442733870894,-0.17387882376976874
11_final,4.0,9.082611850651887,5.663923126500458,-3.7533304513366783,-3.2704224576733,-0.8330351768987649,-1.1809073265011563,3.264117064703422,3.381898167994426,-3.5664685232648177,1.1097743895975702,-2.1137220504025693,-0.04904334586960074,-0.14084126942068415,2.8624811532248815,1.7801759530685233,-0.7506743398524613,2.5459468199024906,-1.3742950801796816,0.4481026720423863,0.018640513463231756,-0.6675033400077717,-0.8353655812985259,0.4961833683121182,-3.2501130194957697,0.9967525518685272,3.592189069737075,-0.023888548435695545,-1.7227857317169066,0.6980736498245758,1.9306988997730148,0.5098081755953765,-1.2752693366813461,-1.7006787724191157,0.23887365858585274,-1.0303502908556665,0.8757302141287008,0.09388585746682288,2.7575663260793224,-0.800922596265772,-1.4894561136703999,-1.783815404544727,-0.5617006755103606,-1.2461080137849891,-0.0663880274236402,1.9615633033772375,0.890372004261262,-0.39065957493366665,0.9392573389415039,0.4493276673069014,-0.28612208480746815,0.21798000048086671,0.39652553753490627,0.1505948360655954,0.14033296523400318,0.007372317363550596,0.19225725118747242,-0.4189261772493037,0.3490260371815937,-0.13394256012122585,-0.16533007703340968,-0.28926956805515397,0.8210555412745155,-0.2900421437980037,-0.2838691700072912,-0.09409781526138078,-0.34601268690592624,0.3085357106372947,-0.45552104971129626,-0.250883495253945,0.37225305603644815,-0.24671466995033203,0.026919121140355273,0.7369385731537372,-0.13252990325891645,-0.11939501502769545,-0.8176428062616884,0.2758577544915711,0.29444224243262573,0.2148353679318246,0.49822264336183353,-0.48688655367746836,-0.6484042178844897,-0.6866737844033488,0.630717690017193,-0.009186451050396838,-0.1387643979728836,-0.5693835321567764,-0.10406041862363796,-0.10978361396818782,-0.3062518176862606,-0.8938106993809865,0.174195396954536,-0.07803302316109732,-0.08338607772752782,0.05775652756857739,0.20898130114652685,-0.4116981912512291,0.12444515749739135,-0.8567269529630961,-0.0815571132030693,0.10954990230203449,-0.091464077276323,-0.06243268041040512,-0.2002591329501543,-0.4680938284881122,0.18016016594495982,-0.33193619934045226,-0.41173133698614767,0.07230129062104948,0.1207430628473554,-0.2503250599662199,0.4075498551141805,-0.2199780773501514,0.0625571190835466,-0.05712915980959013,0.1343361072424219,0.6639907417079554,-0.3074302530723193,0.40598035498369345,-0.5587268696112414,0.1651627449999828,0.0301431929193571,0.8390859375862038,0.33086466060562947,-0.0903244123517783
11_final,4.5,9.757343562623625,6.888290775079211,-1.7659288407826281,-2.7708058137716938,-0.3990492110944329,-1.0368140038344171,2.3361875560657728,2.9291099664599693,-2.8147989964177134,2.246111298653476,-1.3829790217311584,-0.40045560190455043,-0.5142502614137449,2.5344857321094576,1.1262224277740642,-1.256584298513562,2.6158498068157865,-0.8145079207110201,0.2592307000808863,0.08327546442158638,-0.001956639593464111,-1.8119371788443885,1.1108956924282392,-2.330508148786196,1.2819699739617039,1.7504986358117085,1.8913762761258335,-2.620551991854043,-0.3867422081464874,1.012497663422789,2.225120207666376,-0.4756777119100689,-0.3871483432847307,-0.22426083580141232,0.41699402757942844,-0.35084922872485336,-1.1791843521021308,-1.071691547455174,-0.1223645865267059,-0.31914818483331364,-0.8759876045955611,2.3203073404471173,1.5163212942107052,-0.7996028598649172,0.1635878031378069,-0.9659713011637099,-0.13547874659780923,1.0056486124610318,0.5358684272703595,-0.29507144927379686,0.015149389402384042,0.6864173520402973,0.6874294320777772,0.9174390333745175,0.5322132671614408,0.17662861933378698,0.028594351274643885,-0.20882501576125445,-0.9320326886930932,1.362710771072071,-1.2847789814574486,0.5600024229228542,1.0760859261608513,0.31407497636122517,0.19534236839624997,0.1285250850617936,0.19094054409104722,-0.3122237011972905,-0.7454963985993761,-0.06234459524925004,0.23763434260796318,-0.006621181973658047,-0.11181627976038921,0.27662342758954916,-0.7860591491044175,0.14821801516729508,-0.09108450613252544,0.6120715023109831,-0.03757734738578228,-0.5206564147516491,0.3696056536106244,-0.12223812189156578,-0.23105914765149943,-0.26890446039987637,0.24363189739046426,-0.47407232466908733,-0.5637084963173895,-0.306375540454247,-0.35975321048695524,0.5109849427156962,0.07257119626584022,0.5999680433578227,-0.6182747407417446,-0.08722238538012655,0.35044647173301935,0.004655920967596455,0.5492280715499362,0.0507266445197381,-0.13512387897490452,0.14543860681438459,0.021071872899380062,0.13114844636364764,0.6419685229969075,0.3717815201416246,-0.3608478879088977,-0.5469115986375077,-0.8159749444512359,-0.05247860027659623,0.26722634355905883,0.17595609347015512,-0.768984407690628,0.4338263798853036,0.050319389154072414,0.004426634057541512,0.31301886881130064,-0.021266059985070092,0.4847955473620046,-0.009767498376490033,0.20280512226001704,0.0287180344967517,-0.21817069316325885,0.01660280506114009,0.5006579517665237,0.010280840662922508,0.48586958371632283
